ITEM, SPEED0, SPEED1, SPEED2, SPEED3
1067,1,1000,2066,5868
1068,1,1000,2067,5866
1069,1,1000,2068,5864
1070,1,1000,2069,5862
1071,1,1000,2070,5860
1072,1,1000,2071,5858
1073,1,1000,2072,5856
1074,1,1000,2073,5854
1075,1,1000,2074,5852
1076,1,1000,2075,5850
1077,1,1000,2076,5848
1078,1,1000,2077,5846
1079,1,1000,2078,5844
1080,1,1000,2079,5842
1081,1,1000,2080,5840
1082,1,1000,2081,5838
1083,1,1000,2082,5836
1084,1,1000,2083,5834
1085,1,1000,2084,5832
1086,1,1000,2085,5830
1087,1,1000,2086,5828
1088,1,1000,2087,5826
1089,1,1000,2088,5824
1090,1,1000,2089,5822
1091,1,1000,2090,5820
1092,1,1000,2091,5818
1093,1,1000,2092,5816
1094,1,1000,2093,5814
1095,1,1000,2094,5812
1096,1,1000,2095,5810
1097,1,1000,2096,5808
1098,1,1000,2097,5806
1099,1,1000,2098,5804
1100,1,1000,2099,5802
1101,1,1000,2100,5800
1102,1,1000,2101,5798
1103,1,1000,2102,5796
1104,1,1000,2103,5794
1105,1,1000,2104,5792
1106,1,1000,2105,5790
1107,1,1000,2106,5788
1108,1,1000,2107,5786
1109,1,1000,2108,5784
1110,1,1000,2109,5782
1111,1,1000,2110,5780
1112,1,1000,2111,5778
1113,1,1000,2112,5776
1114,1,1000,2113,5774
1115,1,1000,2114,5772
1116,1,1000,2115,5770
1117,1,1000,2116,5768
1118,1,1000,2117,5766
1119,1,1000,2118,5764
1120,1,1000,2119,5762
1121,1,1000,2120,5760
1122,1,1000,2121,5758
1123,1,1000,2122,5756
1124,1,1000,2123,5754
1125,1,1000,2124,5752
1126,1,1000,2125,5750
1127,1,1000,2126,5748
1128,1,1000,2127,5746
1129,1,1000,2128,5744
1130,1,1000,2129,5742
1131,1,1000,2130,5740
1132,1,1000,2131,5738
1133,1,1000,2132,5736
1134,1,1000,2133,5734
1135,1,1000,2134,5732
1136,1,1000,2135,5730
1137,1,1000,2136,5728
1138,1,1000,2137,5726
1139,1,1000,2138,5724
1140,1,1000,2139,5722
1141,1,1000,2140,5720
1142,1,1000,2141,5718
1143,1,1000,2142,5716
1144,1,1000,2143,5714
1145,1,1000,2144,5712
1146,1,1000,2145,5710
1147,1,1000,2146,5708
1148,1,1000,2147,5706
1149,1,1000,2148,5704
1150,1,1000,2149,5702
1151,1,1000,2150,5700
1152,1,1000,2151,5698
1153,1,1000,2152,5696
1154,1,1000,2153,5694
1155,1,1000,2154,5692
1156,1,1000,2155,5690
1157,1,1000,2156,5688
1158,1,1000,2157,5686
1159,1,1000,2158,5684
1160,1,1000,2159,5682
1161,1,1000,2160,5680
1162,1,1000,2161,5678
1163,1,1000,2162,5676
1164,1,1000,2163,5674
1165,1,1000,2164,5672
1166,1,1000,2165,5670
1167,1,1000,2166,5668
1168,1,1000,2167,5666
1169,1,1000,2168,5664
1170,1,1000,2169,5662
1171,1,1000,2170,5660
1172,1,1000,2171,5658
1173,1,1000,2172,5656
1174,1,1000,2173,5654
1175,1,1000,2174,5652
1176,1,1000,2175,5650
1177,1,1000,2176,5648
1178,1,1000,2177,5646
1179,1,1000,2178,5644
1180,1,1000,2179,5642
1181,1,1000,2180,5640
1182,1,1000,2181,5638
1183,1,1000,2182,5636
1184,1,1000,2183,5634
1185,1,1000,2184,5632
1186,1,1000,2185,5630
1187,1,1000,2186,5628
1188,1,1000,2187,5626
1189,1,1000,2188,5624
1190,1,1000,2189,5622
1191,1,1000,2190,5620
1192,1,1000,2191,5618
1193,1,1000,2192,5616
1194,1,1000,2193,5614
1195,1,1000,2194,5612
1196,1,1000,2195,5610
1197,1,1000,2196,5608
1198,1,1000,2197,5606
1199,1,1000,2198,5604
1200,1,1000,2199,5602
1201,1,1000,2200,5600
1202,1,1000,2201,5598
1203,1,1000,2202,5596
1204,1,1000,2203,5594
1205,1,1000,2204,5592
1206,1,1000,2205,5590
1207,1,1000,2206,5588
1208,1,1000,2207,5586
1209,1,1000,2208,5584
1210,1,1000,2209,5582
1211,1,1000,2210,5580
1212,1,1000,2211,5578
1213,1,1000,2212,5576
1214,1,1000,2213,5574
1215,1,1000,2214,5572
1216,1,1000,2215,5570
1217,1,1000,2216,5568
1218,1,1000,2217,5566
1219,1,1000,2218,5564
1220,1,1000,2219,5562
1221,1,1000,2220,5560
1222,1,1000,2221,5558
1223,1,1000,2222,5556
1224,1,1000,2223,5554
1225,1,1000,2224,5552
1226,1,1000,2225,5550
1227,1,1000,2226,5548
1228,1,1000,2227,5546
1229,1,1000,2228,5544
1230,1,1000,2229,5542
1231,1,1000,2230,5540
1232,1,1000,2231,5538
1233,1,1000,2232,5536
1234,1,1000,2233,5534
1235,1,1000,2234,5532
1236,1,1000,2235,5530
1237,1,1000,2236,5528
1238,1,1000,2237,5526
1239,1,1000,2238,5524
1240,1,1000,2239,5522
1241,1,1000,2240,5520
1242,1,1000,2241,5518
1243,1,1000,2242,5516
1244,1,1000,2243,5514
1245,1,1000,2244,5512
1246,1,1000,2245,5510
1247,1,1000,2246,5508
1248,1,1000,2247,5506
1249,1,1000,2248,5504
1250,1,1000,2249,5502
1251,1,1000,2250,5500
1252,1,1000,2251,5498
1253,1,1000,2252,5496
1254,1,1000,2253,5494
1255,1,1000,2254,5492
1256,1,1000,2255,5490
1257,1,1000,2256,5488
1258,1,1000,2257,5486
1259,1,1000,2258,5484
1260,1,1000,2259,5482
1261,1,1000,2260,5480
1262,1,1000,2261,5478
1263,1,1000,2262,5476
1264,1,1000,2263,5474
1265,1,1000,2264,5472
1266,1,1000,2265,5470
1267,1,1000,2266,5468
1268,1,1000,2267,5466
1269,1,1000,2268,5464
1270,1,1000,2269,5462
1271,1,1000,2270,5460
1272,1,1000,2271,5458
1273,1,1000,2272,5456
1274,1,1000,2273,5454
1275,1,1000,2274,5452
1276,1,1000,2275,5450
1277,1,1000,2276,5448
1278,1,1000,2277,5446
1279,1,1000,2278,5444
1280,1,1000,2279,5442
1281,1,1000,2280,5440
1282,1,1000,2281,5438
1283,1,1000,2282,5436
1284,1,1000,2283,5434
1285,1,1000,2284,5432
1286,1,1000,2285,5430
1287,1,1000,2286,5428
1288,1,1000,2287,5426
1289,1,1000,2288,5424
1290,1,1000,2289,5422
1291,1,1000,2290,5420
1292,1,1000,2291,5418
1293,1,1000,2292,5416
1294,1,1000,2293,5414
1295,1,1000,2294,5412
1296,1,1000,2295,5410
1297,1,1000,2296,5408
1298,1,1000,2297,5406
1299,1,1000,2298,5404
1300,1,1000,2299,5402
1301,1,1000,2300,5400
1302,1,1000,2301,5398
1303,1,1000,2302,5396
1304,1,1000,2303,5394
1305,1,1000,2304,5392
1306,1,1000,2305,5390
1307,1,1000,2306,5388
1308,1,1000,2307,5386
1309,1,1000,2308,5384
1310,1,1000,2309,5382
1311,1,1000,2310,5380
1312,1,1000,2311,5378
1313,1,1000,2312,5376
1314,1,1000,2313,5374
1315,1,1000,2314,5372
1316,1,1000,2315,5370
1317,1,1000,2316,5368
1318,1,1000,2317,5366
1319,1,1000,2318,5364
1320,1,1000,2319,5362
1321,1,1000,2320,5360
1322,1,1000,2321,5358
1323,1,1000,2322,5356
1324,1,1000,2323,5354
1325,1,1000,2324,5352
1326,1,1000,2325,5350
1327,1,1000,2326,5348
1328,1,1000,2327,5346
1329,1,1000,2328,5344
1330,1,1000,2329,5342
1331,1,1000,2330,5340
1332,1,1000,2331,5338
1333,1,1000,2332,5336
1334,1,1000,2333,5334
1335,1,1000,2334,5332
1336,1,1000,2335,5330
1337,1,1000,2336,5328
1338,1,1000,2337,5326
1339,1,1000,2338,5324
1340,1,1000,2339,5322
1341,1,1000,2340,5320
1342,1,1000,2341,5318
1343,1,1000,2342,5316
1344,1,1000,2343,5314
1345,1,1000,2344,5312
1346,1,1000,2345,5310
1347,1,1000,2346,5308
1348,1,1000,2347,5306
1349,1,1000,2348,5304
1350,1,1000,2349,5302
1351,1,1000,2350,5300
1352,1,1000,2351,5298
1353,1,1000,2352,5296
1354,1,1000,2353,5294
1355,1,1000,2354,5292
1356,1,1000,2355,5290
1357,1,1000,2356,5288
1358,1,1000,2357,5286
1359,1,1000,2358,5284
1360,1,1000,2359,5282
1361,1,1000,2360,5280
1362,1,1000,2361,5278
1363,1,1000,2362,5276
1364,1,1000,2363,5274
1365,1,1000,2364,5272
1366,1,1000,2365,5270
1367,1,1000,2366,5268
1368,1,1000,2367,5266
1369,1,1000,2368,5264
1370,1,1000,2369,5262
1371,1,1000,2370,5260
1372,1,1000,2371,5258
1373,1,1000,2372,5256
1374,1,1000,2373,5254
1375,1,1000,2374,5252
1376,1,1000,2375,5250
1377,1,1000,2376,5248
1378,1,1000,2377,5246
1379,1,1000,2378,5244
1380,1,1000,2379,5242
1381,1,1000,2380,5240
1382,1,1000,2381,5238
1383,1,1000,2382,5236
1384,1,1000,2383,5234
1385,1,1000,2384,5232
1386,1,1000,2385,5230
1387,1,1000,2386,5228
1388,1,1000,2387,5226
1389,1,1000,2388,5224
1390,1,1000,2389,5222
1391,1,1000,2390,5220
1392,1,1000,2391,5218
1393,1,1000,2392,5216
1394,1,1000,2393,5214
1395,1,1000,2394,5212
1396,1,1000,2395,5210
1397,1,1000,2396,5208
1398,1,1000,2397,5206
1399,1,1000,2398,5204
1400,1,1000,2399,5202
1401,1,1000,2400,5200
1402,1,1000,2401,5198
1403,1,1000,2402,5196
1404,1,1000,2403,5194
1405,1,1000,2404,5192
1406,1,1000,2405,5190
1407,1,1000,2406,5188
1408,1,1000,2407,5186
1409,1,1000,2408,5184
1410,1,1000,2409,5182
1411,1,1000,2410,5180
1412,1,1000,2411,5178
1413,1,1000,2412,5176
1414,1,1000,2413,5174
1415,1,1000,2414,5172
1416,1,1000,2415,5170
1417,1,1000,2416,5168
1418,1,1000,2417,5166
1419,1,1000,2418,5164
1420,1,1000,2419,5162
1421,1,1000,2420,5160
1422,1,1000,2421,5158
1423,1,1000,2422,5156
1424,1,1000,2423,5154
1425,1,1000,2424,5152
1426,1,1000,2425,5150
1427,1,1000,2426,5148
1428,1,1000,2427,5146
1429,1,1000,2428,5144
1430,1,1000,2429,5142
1431,1,1000,2430,5140
1432,1,1000,2431,5138
1433,1,1000,2432,5136
1434,1,1000,2433,5134
1435,1,1000,2434,5132
1436,1,1000,2435,5130
1437,1,1000,2436,5128
1438,1,1000,2437,5126
1439,1,1000,2438,5124
1440,1,1000,2439,5122
1441,1,1000,2440,5120
1442,1,1000,2441,5118
1443,1,1000,2442,5116
1444,1,1000,2443,5114
1445,1,1000,2444,5112
1446,1,1000,2445,5110
1447,1,1000,2446,5108
1448,1,1000,2447,5106
1449,1,1000,2448,5104
1450,1,1000,2449,5102
1451,1,1000,2450,5100
1452,1,1000,2451,5098
1453,1,1000,2452,5096
1454,1,1000,2453,5094
1455,1,1000,2454,5092
1456,1,1000,2455,5090
1457,1,1000,2456,5088
1458,1,1000,2457,5086
1459,1,1000,2458,5084
1460,1,1000,2459,5082
1461,1,1000,2460,5080
1462,1,1000,2461,5078
1463,1,1000,2462,5076
1464,1,1000,2463,5074
1465,1,1000,2464,5072
1466,1,1000,2465,5070
1467,1,1000,2466,5068
1468,1,1000,2467,5066
1469,1,1000,2468,5064
1470,1,1000,2469,5062
1471,1,1000,2470,5060
1472,1,1000,2471,5058
1473,1,1000,2472,5056
1474,1,1000,2473,5054
1475,1,1000,2474,5052
1476,1,1000,2475,5050
1477,1,1000,2476,5048
1478,1,1000,2477,5046
1479,1,1000,2478,5044
1480,1,1000,2479,5042
1481,1,1000,2480,5040
1482,1,1000,2481,5038
1483,1,1000,2482,5036
1484,1,1000,2483,5034
1485,1,1000,2484,5032
1486,1,1000,2485,5030
1487,1,1000,2486,5028
1488,1,1000,2487,5026
1489,1,1000,2488,5024
1490,1,1000,2489,5022
1491,1,1000,2490,5020
1492,1,1000,2491,5018
1493,1,1000,2492,5016
1494,1,1000,2493,5014
1495,1,1000,2494,5012
1496,1,1000,2495,5010
1497,1,1000,2496,5008
1498,1,1000,2497,5006
1499,1,1000,2498,5004
1500,1,1000,2499,5002
1501,1,1000,2500,5000
1502,1,1000,2501,4998
1503,1,1000,2502,4996
1504,1,1000,2503,4994
1505,1,1000,2504,4992
1506,1,1000,2505,4990
1507,1,1000,2506,4988
1508,1,1000,2507,4986
1509,1,1000,2508,4984
1510,1,1000,2509,4982
1511,1,1000,2510,4980
1512,1,1000,2511,4978
1513,1,1000,2512,4976
1514,1,1000,2513,4974
1515,1,1000,2514,4972
1516,1,1000,2515,4970
1517,1,1000,2516,4968
1518,1,1000,2517,4966
1519,1,1000,2518,4964
1520,1,1000,2519,4962
1521,1,1000,2520,4960
1522,1,1000,2521,4958
1523,1,1000,2522,4956
1524,1,1000,2523,4954
1525,1,1000,2524,4952
1526,1,1000,2525,4950
1527,1,1000,2526,4948
1528,1,1000,2527,4946
1529,1,1000,2528,4944
1530,1,1000,2529,4942
1531,1,1000,2530,4940
1532,1,1000,2531,4938
1533,1,1000,2532,4936
1534,1,1000,2533,4934
1535,1,1000,2534,4932
1536,1,1000,2535,4930
1537,1,1000,2536,4928
1538,1,1000,2537,4926
1539,1,1000,2538,4924
1540,1,1000,2539,4922
1541,1,1000,2540,4920
1542,1,1000,2541,4918
1543,1,1000,2542,4916
1544,1,1000,2543,4914
1545,1,1000,2544,4912
1546,1,1000,2545,4910
1547,1,1000,2546,4908
1548,1,1000,2547,4906
1549,1,1000,2548,4904
1550,1,1000,2549,4902
1551,1,1000,2550,4900
1552,1,1000,2551,4898
1553,1,1000,2552,4896
1554,1,1000,2553,4894
1555,1,1000,2554,4892
1556,1,1000,2555,4890
1557,1,1000,2556,4888
1558,1,1000,2557,4886
1559,1,1000,2558,4884
1560,1,1000,2559,4882
1561,1,1000,2560,4880
1562,1,1000,2561,4878
1563,1,1000,2562,4876
1564,1,1000,2563,4874
1565,1,1000,2564,4872
1566,1,1000,2565,4870
1567,1,1000,2566,4868
1568,1,1000,2567,4866
1569,1,1000,2568,4864
1570,1,1000,2569,4862
1571,1,1000,2570,4860
1572,1,1000,2571,4858
1573,1,1000,2572,4856
1574,1,1000,2573,4854
1575,1,1000,2574,4852
1576,1,1000,2575,4850
1577,1,1000,2576,4848
1578,1,1000,2577,4846
1579,1,1000,2578,4844
1580,1,1000,2579,4842
1581,1,1000,2580,4840
1582,1,1000,2581,4838
1583,1,1000,2582,4836
1584,1,1000,2583,4834
1585,1,1000,2584,4832
1586,1,1000,2585,4830
1587,1,1000,2586,4828
1588,1,1000,2587,4826
1589,1,1000,2588,4824
1590,1,1000,2589,4822
1591,1,1000,2590,4820
1592,1,1000,2591,4818
1593,1,1000,2592,4816
1594,1,1000,2593,4814
1595,1,1000,2594,4812
1596,1,1000,2595,4810
1597,1,1000,2596,4808
1598,1,1000,2597,4806
1599,1,1000,2598,4804
1600,1,1000,2599,4802
1601,1,1000,2600,4800
1602,1,1000,2601,4798
1603,1,1000,2602,4796
1604,1,1000,2603,4794
1605,1,1000,2604,4792
1606,1,1000,2605,4790
1607,1,1000,2606,4788
1608,1,1000,2607,4786
1609,1,1000,2608,4784
1610,1,1000,2609,4782
1611,1,1000,2610,4780
1612,1,1000,2611,4778
1613,1,1000,2612,4776
1614,1,1000,2613,4774
1615,1,1000,2614,4772
1616,1,1000,2615,4770
1617,1,1000,2616,4768
1618,1,1000,2617,4766
1619,1,1000,2618,4764
1620,1,1000,2619,4762
1621,1,1000,2620,4760
1622,1,1000,2621,4758
1623,1,1000,2622,4756
1624,1,1000,2623,4754
1625,1,1000,2624,4752
1626,1,1000,2625,4750
1627,1,1000,2626,4748
1628,1,1000,2627,4746
1629,1,1000,2628,4744
1630,1,1000,2629,4742
1631,1,1000,2630,4740
1632,1,1000,2631,4738
1633,1,1000,2632,4736
1634,1,1000,2633,4734
1635,1,1000,2634,4732
1636,1,1000,2635,4730
1637,1,1000,2636,4728
1638,1,1000,2637,4726
1639,1,1000,2638,4724
1640,1,1000,2639,4722
1641,1,1000,2640,4720
1642,1,1000,2641,4718
1643,1,1000,2642,4716
1644,1,1000,2643,4714
1645,1,1000,2644,4712
1646,1,1000,2645,4710
1647,1,1000,2646,4708
1648,1,1000,2647,4706
1649,1,1000,2648,4704
1650,1,1000,2649,4702
1651,1,1000,2650,4700
1652,1,1000,2651,4698
1653,1,1000,2652,4696
1654,1,1000,2653,4694
1655,1,1000,2654,4692
1656,1,1000,2655,4690
1657,1,1000,2656,4688
1658,1,1000,2657,4686
1659,1,1000,2658,4684
1660,1,1000,2659,4682
1661,1,1000,2660,4680
1662,1,1000,2661,4678
1663,1,1000,2662,4676
1664,1,1000,2663,4674
1665,1,1000,2664,4672
1666,1,1000,2665,4670
1667,1,1000,2666,4668
1668,1,1000,2667,4666
1669,1,1000,2668,4664
1670,1,1000,2669,4662
1671,1,1000,2670,4660
1672,1,1000,2671,4658
1673,1,1000,2672,4656
1674,1,1000,2673,4654
1675,1,1000,2674,4652
1676,1,1000,2675,4650
1677,1,1000,2676,4648
1678,1,1000,2677,4646
1679,1,1000,2678,4644
1680,1,1000,2679,4642
1681,1,1000,2680,4640
1682,1,1000,2681,4638
1683,1,1000,2682,4636
1684,1,1000,2683,4634
1685,1,1000,2684,4632
1686,1,1000,2685,4630
1687,1,1000,2686,4628
1688,1,1000,2687,4626
1689,1,1000,2688,4624
1690,1,1000,2689,4622
1691,1,1000,2690,4620
1692,1,1000,2691,4618
1693,1,1000,2692,4616
1694,1,1000,2693,4614
1695,1,1000,2694,4612
1696,1,1000,2695,4610
1697,1,1000,2696,4608
1698,1,1000,2697,4606
1699,1,1000,2698,4604
1700,1,1000,2699,4602
1701,1,1000,2700,4600
1702,1,1000,2701,4598
1703,1,1000,2702,4596
1704,1,1000,2703,4594
1705,1,1000,2704,4592
1706,1,1000,2705,4590
1707,1,1000,2706,4588
1708,1,1000,2707,4586
1709,1,1000,2708,4584
1710,1,1000,2709,4582
1711,1,1000,2710,4580
1712,1,1000,2711,4578
1713,1,1000,2712,4576
1714,1,1000,2713,4574
1715,1,1000,2714,4572
1716,1,1000,2715,4570
1717,1,1000,2716,4568
1718,1,1000,2717,4566
1719,1,1000,2718,4564
1720,1,1000,2719,4562
1721,1,1000,2720,4560
1722,1,1000,2721,4558
1723,1,1000,2722,4556
1724,1,1000,2723,4554
1725,1,1000,2724,4552
1726,1,1000,2725,4550
1727,1,1000,2726,4548
1728,1,1000,2727,4546
1729,1,1000,2728,4544
1730,1,1000,2729,4542
1731,1,1000,2730,4540
1732,1,1000,2731,4538
1733,1,1000,2732,4536
1734,1,1000,2733,4534
1735,1,1000,2734,4532
1736,1,1000,2735,4530
1737,1,1000,2736,4528
1738,1,1000,2737,4526
1739,1,1000,2738,4524
1740,1,1000,2739,4522
1741,1,1000,2740,4520
1742,1,1000,2741,4518
1743,1,1000,2742,4516
1744,1,1000,2743,4514
1745,1,1000,2744,4512
1746,1,1000,2745,4510
1747,1,1000,2746,4508
1748,1,1000,2747,4506
1749,1,1000,2748,4504
1750,1,1000,2749,4502
1751,1,1000,2750,4500
1752,1,1000,2751,4498
1753,1,1000,2752,4496
1754,1,1000,2753,4494
1755,1,1000,2754,4492
1756,1,1000,2755,4490
1757,1,1000,2756,4488
1758,1,1000,2757,4486
1759,1,1000,2758,4484
1760,1,1000,2759,4482
1761,1,1000,2760,4480
1762,1,1000,2761,4478
1763,1,1000,2762,4476
1764,1,1000,2763,4474
1765,1,1000,2764,4472
1766,1,1000,2765,4470
1767,1,1000,2766,4468
1768,1,1000,2767,4466
1769,1,1000,2768,4464
1770,1,1000,2769,4462
1771,1,1000,2770,4460
1772,1,1000,2771,4458
1773,1,1000,2772,4456
1774,1,1000,2773,4454
1775,1,1000,2774,4452
1776,1,1000,2775,4450
1777,1,1000,2776,4448
1778,1,1000,2777,4446
1779,1,1000,2778,4444
1780,1,1000,2779,4442
1781,1,1000,2780,4440
1782,1,1000,2781,4438
1783,1,1000,2782,4436
1784,1,1000,2783,4434
1785,1,1000,2784,4432
1786,1,1000,2785,4430
1787,1,1000,2786,4428
1788,1,1000,2787,4426
1789,1,1000,2788,4424
1790,1,1000,2789,4422
1791,1,1000,2790,4420
1792,1,1000,2791,4418
1793,1,1000,2792,4416
1794,1,1000,2793,4414
1795,1,1000,2794,4412
1796,1,1000,2795,4410
1797,1,1000,2796,4408
1798,1,1000,2797,4406
1799,1,1000,2798,4404
1800,1,1000,2799,4402
1801,1,1000,2800,4400
1802,1,1000,2801,4398
1803,1,1000,2802,4396
1804,1,1000,2803,4394
1805,1,1000,2804,4392
1806,1,1000,2805,4390
1807,1,1000,2806,4388
1808,1,1000,2807,4386
1809,1,1000,2808,4384
1810,1,1000,2809,4382
1811,1,1000,2810,4380
1812,1,1000,2811,4378
1813,1,1000,2812,4376
1814,1,1000,2813,4374
1815,1,1000,2814,4372
1816,1,1000,2815,4370
1817,1,1000,2816,4368
1818,1,1000,2817,4366
1819,1,1000,2818,4364
1820,1,1000,2819,4362
1821,1,1000,2820,4360
1822,1,1000,2821,4358
1823,1,1000,2822,4356
1824,1,1000,2823,4354
1825,1,1000,2824,4352
1826,1,1000,2825,4350
1827,1,1000,2826,4348
1828,1,1000,2827,4346
1829,1,1000,2828,4344
1830,1,1000,2829,4342
1831,1,1000,2830,4340
1832,1,1000,2831,4338
1833,1,1000,2832,4336
1834,1,1000,2833,4334
1835,1,1000,2834,4332
1836,1,1000,2835,4330
1837,1,1000,2836,4328
1838,1,1000,2837,4326
1839,1,1000,2838,4324
1840,1,1000,2839,4322
1841,1,1000,2840,4320
1842,1,1000,2841,4318
1843,1,1000,2842,4316
1844,1,1000,2843,4314
1845,1,1000,2844,4312
1846,1,1000,2845,4310
1847,1,1000,2846,4308
1848,1,1000,2847,4306
1849,1,1000,2848,4304
1850,1,1000,2849,4302
1851,1,1000,2850,4300
1852,1,1000,2851,4298
1853,1,1000,2852,4296
1854,1,1000,2853,4294
1855,1,1000,2854,4292
1856,1,1000,2855,4290
1857,1,1000,2856,4288
1858,1,1000,2857,4286
1859,1,1000,2858,4284
1860,1,1000,2859,4282
1861,1,1000,2860,4280
1862,1,1000,2861,4278
1863,1,1000,2862,4276
1864,1,1000,2863,4274
1865,1,1000,2864,4272
1866,1,1000,2865,4270
1867,1,1000,2866,4268
1868,1,1000,2867,4266
1869,1,1000,2868,4264
1870,1,1000,2869,4262
1871,1,1000,2870,4260
1872,1,1000,2871,4258
1873,1,1000,2872,4256
1874,1,1000,2873,4254
1875,1,1000,2874,4252
1876,1,1000,2875,4250
1877,1,1000,2876,4248
1878,1,1000,2877,4246
1879,1,1000,2878,4244
1880,1,1000,2879,4242
1881,1,1000,2880,4240
1882,1,1000,2881,4238
1883,1,1000,2882,4236
1884,1,1000,2883,4234
1885,1,1000,2884,4232
1886,1,1000,2885,4230
1887,1,1000,2886,4228
1888,1,1000,2887,4226
1889,1,1000,2888,4224
1890,1,1000,2889,4222
1891,1,1000,2890,4220
1892,1,1000,2891,4218
1893,1,1000,2892,4216
1894,1,1000,2893,4214
1895,1,1000,2894,4212
1896,1,1000,2895,4210
1897,1,1000,2896,4208
1898,1,1000,2897,4206
1899,1,1000,2898,4204
1900,1,1000,2899,4202
1901,1,1000,2900,4200
1902,1,1000,2901,4198
1903,1,1000,2902,4196
1904,1,1000,2903,4194
1905,1,1000,2904,4192
1906,1,1000,2905,4190
1907,1,1000,2906,4188
1908,1,1000,2907,4186
1909,1,1000,2908,4184
1910,1,1000,2909,4182
1911,1,1000,2910,4180
1912,1,1000,2911,4178
1913,1,1000,2912,4176
1914,1,1000,2913,4174
1915,1,1000,2914,4172
1916,1,1000,2915,4170
1917,1,1000,2916,4168
1918,1,1000,2917,4166
1919,1,1000,2918,4164
1920,1,1000,2919,4162
1921,1,1000,2920,4160
1922,1,1000,2921,4158
1923,1,1000,2922,4156
1924,1,1000,2923,4154
1925,1,1000,2924,4152
1926,1,1000,2925,4150
1927,1,1000,2926,4148
1928,1,1000,2927,4146
1929,1,1000,2928,4144
1930,1,1000,2929,4142
1931,1,1000,2930,4140
1932,1,1000,2931,4138
1933,1,1000,2932,4136
1934,1,1000,2933,4134
1935,1,1000,2934,4132
1936,1,1000,2935,4130
1937,1,1000,2936,4128
1938,1,1000,2937,4126
1939,1,1000,2938,4124
1940,1,1000,2939,4122
1941,1,1000,2940,4120
1942,1,1000,2941,4118
1943,1,1000,2942,4116
1944,1,1000,2943,4114
1945,1,1000,2944,4112
1946,1,1000,2945,4110
1947,1,1000,2946,4108
1948,1,1000,2947,4106
1949,1,1000,2948,4104
1950,1,1000,2949,4102
1951,1,1000,2950,4100
1952,1,1000,2951,4098
1953,1,1000,2952,4096
1954,1,1000,2953,4094
1955,1,1000,2954,4092
1956,1,1000,2955,4090
1957,1,1000,2956,4088
1958,1,1000,2957,4086
1959,1,1000,2958,4084
1960,1,1000,2959,4082
1961,1,1000,2960,4080
1962,1,1000,2961,4078
1963,1,1000,2962,4076
1964,1,1000,2963,4074
1965,1,1000,2964,4072
1966,1,1000,2965,4070
1967,1,1000,2966,4068
1968,1,1000,2967,4066
1969,1,1000,2968,4064
1970,1,1000,2969,4062
1971,1,1000,2970,4060
1972,1,1000,2971,4058
1973,1,1000,2972,4056
1974,1,1000,2973,4054
1975,1,1000,2974,4052
1976,1,1000,2975,4050
1977,1,1000,2976,4048
1978,1,1000,2977,4046
1979,1,1000,2978,4044
1980,1,1000,2979,4042
1981,1,1000,2980,4040
1982,1,1000,2981,4038
1983,1,1000,2982,4036
1984,1,1000,2983,4034
1985,1,1000,2984,4032
1986,1,1000,2985,4030
1987,1,1000,2986,4028
1988,1,1000,2987,4026
1989,1,1000,2988,4024
1990,1,1000,2989,4022
1991,1,1000,2990,4020
1992,1,1000,2991,4018
1993,1,1000,2992,4016
1994,1,1000,2993,4014
1995,1,1000,2994,4012
1996,1,1000,2995,4010
1997,1,1000,2996,4008
1998,1,1000,2997,4006
1999,1,1000,2998,4004
2000,1,1000,2999,4002
2001,1,1000,3000,4000
2002,1,1000,3001,3998
2003,1,1000,3002,3996
2004,1,1000,3003,3994
2005,1,1000,3004,3992
2006,1,1000,3005,3990
2007,1,1000,3006,3988
2008,1,1000,3007,3986
2009,1,1000,3008,3984
2010,1,1000,3009,3982
2011,1,1000,3010,3980
2012,1,1000,3011,3978
2013,1,1000,3012,3976
2014,1,1000,3013,3974
2015,1,1000,3014,3972
2016,1,1000,3015,3970
2017,1,1000,3016,3968
2018,1,1000,3017,3966
2019,1,1000,3018,3964
2020,1,1000,3019,3962
2021,1,1000,3020,3960
2022,1,1000,3021,3958
2023,1,1000,3022,3956
2024,1,1000,3023,3954
2025,1,1000,3024,3952
2026,1,1000,3025,3950
2027,1,1000,3026,3948
2028,1,1000,3027,3946
2029,1,1000,3028,3944
2030,1,1000,3029,3942
2031,1,1000,3030,3940
2032,1,1000,3031,3938
2033,1,1000,3032,3936
2034,1,1000,3033,3934
2035,1,1000,3034,3932
2036,1,1000,3035,3930
2037,1,1000,3036,3928
2038,1,1000,3037,3926
2039,1,1000,3038,3924
2040,1,1000,3039,3922
2041,1,1000,3040,3920
2042,1,1000,3041,3918
2043,1,1000,3042,3916
2044,1,1000,3043,3914
2045,1,1000,3044,3912
2046,1,1000,3045,3910
2047,1,1000,3046,3908
2048,1,1000,3047,3906
2049,1,1000,3048,3904
2050,1,1000,3049,3902
2051,1,1000,3050,3900
2052,1,1000,3051,3898
2053,1,1000,3052,3896
2054,1,1000,3053,3894
2055,1,1000,3054,3892
2056,1,1000,3055,3890
2057,1,1000,3056,3888
2058,1,1000,3057,3886
2059,1,1000,3058,3884
2060,1,1000,3059,3882
2061,1,1000,3060,3880
2062,1,1000,3061,3878
2063,1,1000,3062,3876
